,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
4838,12364,1658,3,10/20/2022,NAIA,Starter,3.37,3.37,13.09,,41,41,39,,,,,,,,66,68,69,,,,,,,,,,3.37,13.09,40.33333333,67.66666667,4
4840,12366,1658,3,10/20/2022,NAIA,Starter,3.2,3.11,12.23,,60,60,62,,,,,,,,67,67,62,,,,,,,,,,3.155,12.23,60.66666667,65.33333333,4
4842,12368,1658,3,10/20/2022,NAIA,Impact Player,3.12,3.16,12.27,,48,49,51,,,,,,,,75,62,59,,,,,,,,,,3.14,12.27,49.33333333,65.33333333,4
4843,12369,1658,3,10/20/2022,NAIA,Role Player,3.43,3.38,13.01,,46,46,47,,,,,,,,61,69,67,,,,,,,,,,3.405,13.01,46.33333333,65.66666667,4
4847,12373,1658,3,10/20/2022,NAIA,Starter,3.13,2.92,12.31,,54,54,55,,,,2.08,2.08,2.1,,72,70,66,,,,,,,,,,3.025,12.31,54.33333333,69.33333333,5
4848,12374,1658,3,10/20/2022,NAIA,Starter,3.26,3.27,12.68,,61,58,59,,,,,,,,73,67,65,,,,,,,,,,3.265,12.68,59.33333333,68.33333333,4
4849,12375,1658,3,10/20/2022,NAIA,Impact Player,3.44,3.39,13.29,,47,44,52,,,,2.1,2.18,2.3,,63,64,65,,,,,,,,,,3.415,13.29,47.66666667,64,5
4850,12376,1658,3,10/20/2022,NAIA,Starter,3.02,3.03,11.66,,54,53,54,,,,,,,,69,67,68,,,,,,,,,,3.025,11.66,53.66666667,68,4
4851,12377,1658,3,10/20/2022,NAIA,Impact Player,3.38,3.41,13.51,,59,61,58,,,,,,,,73,73,73,,,,,,,,,,3.395,13.51,59.33333333,73,4
4852,12378,1658,3,10/20/2022,NAIA,Role Player,3.35,3.3,13.25,,51,50,51,,,,,,,,77,71,66,,,,,,,,,,3.325,13.25,50.66666667,71.33333333,4
4853,12379,1658,3,10/20/2022,NAIA,Starter,3.12,3.1,12.5,,54,57,59,,,,1.93,1.96,1.81,,67,64,58,,,,,,,,,,3.11,12.5,56.66666667,63,5
4854,12380,1658,3,10/20/2022,NAIA,Role Player,3.56,3.56,13.9,,43,46,44,,,,,,,,64,65,58,,,,,,,,,,3.56,13.9,44.33333333,62.33333333,4
4855,1457,1658,3,10/20/2022,NAIA,Role Player,3.32,3.33,13.32,,52,55,57,,,,2.4,2.1,2.13,,64,63,63,39,52,48,60.4,7.3,51,1.94,0.18,16.2,3.325,13.32,54.66666667,63.33333333,5
4857,12383,1658,3,10/20/2022,NAIA,Starter,3.12,3.17,12.2,,57,58,57,,,,2,2,1.98,,68,62,68,,,,,,,,,,3.145,12.2,57.33333333,66,5
4858,12384,1658,3,10/20/2022,NAIA,Role Player,3.26,3.27,13,,52,46,44,,,,,,,,65,66,58,,,,,,,,,,3.265,13,47.33333333,63,4
4859,13251,1659,3,11/9/2022,JUCO 1,Starter,3.59,3.41,13.68,,52,55,54,56,,,,,,,56,56,55,,,,,,,,,,3.5,13.68,54.25,55.66666667,4
4860,13252,1659,3,11/9/2022,JUCO 1,Starter,3.08,3.16,12.6,,59,60,61,63,,,,,,,58,57,57,,,,,,,,,,3.12,12.6,60.75,57.33333333,4
4861,13253,1659,3,11/9/2022,JUCO 1,Starter,2.93,3,11.67,,59,59,61,59,,,,,,,60,59,57,,,,,,,,,,2.965,11.67,59.5,58.66666667,4
4862,13254,1659,3,11/9/2022,JUCO 1,Starter,3.19,3.05,12.57,,54,55,55,53,,,,,,,65,56,54,,,,,,,,,,3.12,12.57,54.25,58.33333333,4
4863,13256,1659,3,11/9/2022,JUCO 1,Starter,3.68,3.7,14.2,,48,47,47,48,,,,,,,58,58,57,,,,,,,,,,3.69,14.2,47.5,57.66666667,4
4864,13257,1659,3,11/9/2022,JUCO 1,Starter,3.36,3.38,13.48,,50,45,41,41,,,,,,,60,60,59,,,,,,,,,,3.37,13.48,44.25,59.66666667,4
4865,13258,1659,3,11/9/2022,JUCO 1,Starter,3.49,3.34,13.57,,53,53,54,56,,,,,,,59,60,57,,,,,,,,,,3.415,13.57,54,58.66666667,4
4866,13259,1659,3,11/9/2022,JUCO 1,Starter,2.99,3.08,12.57,,52,55,55,51,,,,,,,73,63,56,,,,,,,,,,3.035,12.57,53.25,64,4
4867,13260,1659,3,11/9/2022,JUCO 1,Starter,3.28,3.27,13.14,,56,53,54,54,,,,,,,80,77,71,,,,,,,,,,3.275,13.14,54.25,76,4
4868,13261,1659,3,11/9/2022,JUCO 1,Starter,3.13,3.15,12.78,,52,50,52,51,,,,,,,59,59,59,,,,,,,,,,3.14,12.78,51.25,59,4
4869,13262,1659,3,11/9/2022,JUCO 1,Starter,2.92,2.87,11.94,,62,62,51,59,,,,,,,63,62,62,,,,,,,,,,2.895,11.94,58.5,62.33333333,4
4870,13263,1659,3,11/9/2022,JUCO 1,Starter,3.67,3.64,14.74,,49,49,49,47,,,2.59,2.25,2.35,2.69,73,61,54,,,,,,,,,,3.655,14.74,48.5,62.66666667,5
4871,628,1659,3,11/9/2022,JUCO 1,Starter,3.47,3.33,13.98,,54,54,56,54,,,,,,,69,67,66,55,52,62,53.2,11.8,68,1.73,0.16,16.2,3.4,13.98,54.5,67.33333333,4
4872,13265,1659,3,11/9/2022,JUCO 1,Starter,2.95,2.97,11.67,,58,57,57,50,,,,,,,57,57,56,,,,,,,,,,2.96,11.67,55.5,56.66666667,4
4873,13266,1659,3,11/9/2022,JUCO 1,Starter,3.35,3.27,14.15,,43,51,50,53,,,2.28,2.22,2.18,2.16,63,63,63,,,,,,,,,,3.31,14.15,49.25,63,5
4874,13267,1659,3,11/9/2022,JUCO 1,Starter,3.12,3.08,12.53,,54,53,53,54,,,,,,,63,62,60,,,,,,,,,,3.1,12.53,53.5,61.66666667,4
4875,13268,1659,3,11/9/2022,JUCO 1,Starter,3.38,3.4,13.39,,60,59,59,59,,,,,,,73,73,73,,,,,,,,,,3.39,13.39,59.25,73,4
4876,13269,1659,3,11/9/2022,JUCO 1,Starter,2.99,2.94,11.7,,56,60,61,60,,,,,,,63,59,58,,,,,,,,,,2.965,11.7,59.25,60,4
4877,13270,1659,3,11/9/2022,JUCO 1,Starter,3.31,3.28,13.82,,53,56,48,56,,,2.22,2.19,2.25,2.18,64,64,59,,,,,,,,,,3.295,13.82,53.25,62.33333333,5
4879,13272,1659,3,11/9/2022,JUCO 1,Starter,3.35,3.35,13.03,,53,53,53,55,,,,,,,63,63,62,,,,,,,,,,3.35,13.03,53.5,62.66666667,4
4880,13273,1659,3,11/9/2022,JUCO 1,Starter,3.07,2.86,11.54,,60,62,61,63,,,,,,,63,58,57,,,,,,,,,,2.965,11.54,61.5,59.33333333,4
4881,13274,1659,3,11/9/2022,JUCO 1,Starter,3.16,3.18,12.84,,50,52,50,49,,,,,,,63,62,58,,,,,,,,,,3.17,12.84,50.25,61,4
4943,13147,1663,3,11/3/2022,NAIA,Starter,2.86,2.85,12.1,11.98,55,61,60,59,,,,,,,66,64,64,,,,,,,,,,2.855,12.04,58.75,64.66666667,4
4944,13148,1663,3,11/3/2022,NAIA,Starter,3.14,3.11,11.99,,61,63,58,62,,,,,,,74,73,71,,,,,,,,,,3.125,11.99,61,72.66666667,4
4945,13149,1663,3,11/3/2022,NAIA,Impact Player,2.81,2.74,11.99,11.81,57,60,61,60,,,,,,,70,69,68,,,,,,,,,,2.775,11.9,59.5,69,4
4946,13150,1663,3,11/3/2022,NAIA,Starter,3.15,3.08,12.4,,53,57,57,55,,,1.88,1.78,1.84,2,74,74,72,,,,,,,,,,3.115,12.4,55.5,73.33333333,5
4947,13151,1663,3,11/3/2022,NAIA,Starter,2.86,2.88,12.45,,58,62,61,61,,,,,,,77,76,71,,,,,,,,,,2.87,12.45,60.5,74.66666667,4
4948,13152,1663,3,11/3/2022,NAIA,Starter,2.8,2.88,12.2,11.78,60,57,59,55,,,,,,,67,64,65,,,,,,,,,,2.84,11.99,57.75,65.33333333,4
4953,13157,1663,3,11/3/2022,NAIA,Role Player,2.9,2.97,12.12,,58,53,57,56,,,,,,,76,76,73,,,,,,,,,,2.935,12.12,56,75,4
4955,11938,1664,3,10/20/2022,Division 2,Impact Player,2.75,,10.98,,56,59,,,,,,,,,69,69,,,,,,,,,,,2.75,10.98,57.5,69,4
4957,11940,1664,3,10/20/2022,Division 2,Starter,3.09,,11.56,,57,61,,,,,,,,,68,68,,,,,,,,,,,3.09,11.56,59,68,4
4958,11941,1664,3,10/20/2022,Division 2,Starter,3.06,,11.64,,61,66,,,,,,,,,72,69,,,,,,,,,,,3.06,11.64,63.5,70.5,4
4960,11943,1664,3,10/20/2022,Division 2,Role Player,3.18,,12.2,,52,51,,,,,2.09,2.1,,,62,62,,,,,,,,,,,3.18,12.2,51.5,62,5
4961,11944,1664,3,10/20/2022,Division 2,Starter,3.04,,12.45,,58,61,,,,,,,,,64,62,,,,,,,,,,,3.04,12.45,59.5,63,4
4962,11945,1664,3,10/20/2022,Division 2,Role Player,2.97,,11.87,,58,61,,,,,,,,,69,68,,,,,,,,,,,2.97,11.87,59.5,68.5,4
4963,11946,1664,3,10/20/2022,Division 2,Impact Player,3.18,,12.22,,72,71,,,,,1.72,1.81,,,86,83,,,,,,,,,,,3.18,12.22,71.5,84.5,5
4964,11947,1664,3,10/20/2022,Division 2,Role Player,3.14,,12.15,,55,58,,,,,,,,,65,65,,,,,,,,,,,3.14,12.15,56.5,65,4
4966,11949,1664,3,10/20/2022,Division 2,Starter,3.3,,13.57,,50,52,,,,,,,,,67,66,,,,,,,,,,,3.3,13.57,51,66.5,4
4967,11950,1664,3,10/20/2022,Division 2,Starter,2.88,,11.52,,56,59,,,,,1.91,1.78,,,63,62,,,,,,,,,,,2.88,11.52,57.5,62.5,5
4968,11951,1664,3,10/20/2022,Division 2,Impact Player,2.98,,11.84,,63,59,,,,,,,,,71,58,,,,,,,,,,,2.98,11.84,61,64.5,4
4969,11952,1664,3,10/20/2022,Division 2,Impact Player,3.04,,12.23,,61,57,,,,,,,,,73,71,,,,,,,,,,,3.04,12.23,59,72,4
4970,11953,1664,3,10/20/2022,Division 2,Starter,3.25,,13.18,,56,54,,,,,,,,,69,67,,,,,,,,,,,3.25,13.18,55,68,4
4971,11954,1664,3,10/20/2022,Division 2,Starter,2.95,,11.85,,65,67,,,,,,,,,71,70,,,,,,,,,,,2.95,11.85,66,70.5,4
5278,13060,1688,3,11/1/2022,Division 2,Starter,2.9,,11.7,,56,59,,,,,,,,,54,62,,,,,,,,,,,2.9,11.7,57.5,58,4
5279,13061,1688,3,11/1/2022,Division 2,Starter,3.3,,13.6,,58,58,,,,,,,,,72,72,,,,,,,,,,,3.3,13.6,58,72,4
5280,13062,1688,3,11/1/2022,Division 2,Starter,3,,12,,55,58,,,,,,,,,63,64,,,,,,,,,,,3,12,56.5,63.5,4
5282,13064,1688,3,11/1/2022,Division 2,Starter,3.3,,13.7,,54,54,,,,,,,,,54,62,,,,,,,,,,,3.3,13.7,54,58,4
5283,13065,1688,3,11/1/2022,Division 2,Starter,3.5,,16.1,,53,54,,,,,,,,,62,62,,,,,,,,,,,3.5,16.1,53.5,62,4
5284,13066,1688,3,11/1/2022,Division 2,Starter,3.6,,15.2,,54,54,,,,,,,,,63,62,,,,,,,,,,,3.6,15.2,54,62.5,4
5285,13067,1688,3,11/1/2022,Division 2,Role Player,3.6,,14.2,,50,50,,,,,,,,,53,57,,,,,,,,,,,3.6,14.2,50,55,4
5286,13068,1688,3,11/1/2022,Division 2,Impact Player,3.4,,13.71,,61,63,,,,,,,,,63,66,,,,,,,,,,,3.4,13.71,62,64.5,4
5287,13069,1688,3,11/1/2022,Division 2,Impact Player,3.63,,15.21,,48,48,,,,,,,,,60,61,,,,,,,,,,,3.63,15.21,48,60.5,4
5288,13070,1688,3,11/1/2022,Division 2,Role Player,3.7,,16,,46,46,,,,,,,,,60,62,,,,,,,,,,,3.7,16,46,61,4
5289,13071,1688,3,11/1/2022,Division 2,Role Player,3.6,,14.7,,55,55,,,,,,,,,53,59,,,,,,,,,,,3.6,14.7,55,56,4
5290,13072,1688,3,11/1/2022,Division 2,Starter,3.6,,14,,53,55,,,,,,,,,67,66,,,,,,,,,,,3.6,14,54,66.5,4
5291,13073,1688,3,11/1/2022,Division 2,Starter,3.14,,13,,54,52,,,,,,,,,63,62,,,,,,,,,,,3.14,13,53,62.5,4
5292,13075,1688,3,11/1/2022,Division 2,Starter,3.3,,12.7,,52,54,,,,,,,,,54,61,,,,,,,,,,,3.3,12.7,53,57.5,4
5293,13076,1688,3,11/1/2022,Division 2,Starter,3.1,,12.6,,54,54,,,,,,,,,61,60,,,,,,,,,,,3.1,12.6,54,60.5,4
5294,13077,1688,3,11/1/2022,Division 2,Starter,2.8,,11.7,,58,59,,,,,,,,,63,64,,,,,,,,,,,2.8,11.7,58.5,63.5,4
5340,13079,1693,3,11/2/2022,Division 2,Starter,3.1,3.1,12.2,12.2,55,54,,,,,1.75,1.75,,,64,,,,,,,,,,,,3.1,12.2,54.5,64,5
5341,13080,1693,3,11/2/2022,Division 2,Role Player,3.2,3.2,12.9,12.8,55,59,,,,,,,,,57,,,,,,,,,,,,3.2,12.85,57,57,4
5342,13081,1693,3,11/2/2022,Division 2,Starter,2.8,2.7,11.3,11.1,55,56,,,,,,,,,58,,,,,,,,,,,,2.75,11.2,55.5,58,4
5343,13083,1693,3,11/2/2022,Division 2,Impact Player,2.9,2.9,12,12.2,52,54,,,,,,,,,63,,,,,,,,,,,,2.9,12.1,53,63,4
5344,13084,1693,3,11/2/2022,Division 2,Starter,3.2,3.2,13.3,12.9,47,57,,,,,,,,,64,,,,,,,,,,,,3.2,13.1,52,64,4
5345,13085,1693,3,11/2/2022,Division 2,Role Player,3.1,3.1,12.9,12.9,60,62,,,,,,,,,70,,,,,,,,,,,,3.1,12.9,61,70,4
5346,13086,1693,3,11/2/2022,Division 2,Starter,3.1,3.1,13.2,13.6,49,54,,,,,,,,,65,,,,,,,,,,,,3.1,13.4,51.5,65,4
5347,13087,1693,3,11/2/2022,Division 2,Role Player,2.93,2.9,12.3,12.2,49,49,,,,,,,,,63,,,,,,,,,,,,2.915,12.25,49,63,4
5348,13088,1693,3,11/2/2022,Division 2,Role Player,3.2,3.2,13.4,13.4,47,49,,,,,,,,,60,,,,,,,,,,,,3.2,13.4,48,60,4
5349,13090,1693,3,11/2/2022,Division 2,Impact Player,3.4,3.4,13.6,14,47,55,,,,,,,,,72,,,,,,,,,,,,3.4,13.8,51,72,4
5350,13091,1693,3,11/2/2022,Division 2,Role Player,3,2.9,12.2,12.2,47,,,,,,1.91,2,,,63,,,,,,,,,,,,2.95,12.2,47,63,5
5351,13092,1693,3,11/2/2022,Division 2,Starter,3.2,3.3,12.7,12.7,51,49,,,,,1.87,2,,,65,,,,,,,,,,,,3.25,12.7,50,65,5
5353,13094,1693,3,11/2/2022,Division 2,Starter,3.3,3.3,12.8,13.2,58,57,,,,,,,,,65,,,,,,,,,,,,3.3,13,57.5,65,4
5354,13096,1693,3,11/2/2022,Division 2,Impact Player,3,2.9,12.1,12.1,63,61,,,,,,,,,67,,,,,,,,,,,,2.95,12.1,62,67,4
5355,13097,1693,3,11/2/2022,Division 2,Role Player,3.3,3.3,12.9,13.2,55,57,,,,,,,,,59,,,,,,,,,,,,3.3,13.05,56,59,4
5358,13100,1693,3,11/2/2022,Division 2,Starter,2.9,2.6,12.2,12.1,49,53,,,,,,,,,59,,,,,,,,,,,,2.75,12.15,51,59,4
5359,13101,1693,3,11/2/2022,Division 2,Starter,3.4,3.3,13.1,13.4,54,61,,,,,,,,,73,,,,,,,,,,,,3.35,13.25,57.5,73,4
5360,13102,1693,3,11/2/2022,Division 2,Role Player,3.4,3.4,13.2,13.3,47,,,,,,1.81,1.78,,,57,,,,,,,,,,,,3.4,13.25,47,57,5
5362,13104,1693,3,11/2/2022,Division 2,Starter,3.1,,11.6,11.6,61,57,,,,,,,,,59,,,,,,,,,,,,3.1,11.6,59,59,4
5378,14139,1697,3,1/19/2023,Division 3,Role Player,3.55,3.51,13.27,,51,54,57,,,,1.89,1.94,1.94,1.91,70,66,69,,,,,,,,,,3.53,13.27,54,68.33333333,5
5380,14141,1697,3,1/19/2023,Division 3,Role Player,3.57,3.58,14.37,,54,54,54,,,,,,,,76,74,74,,,,,,,,,,3.575,14.37,54,74.66666667,4
5381,14142,1697,3,1/19/2023,Division 3,Role Player,3.42,3.6,13.12,,56,56,56,,,,,,,,66,64,64,,,,,,,,,,3.51,13.12,56,64.66666667,4
5382,14143,1697,3,1/19/2023,Division 3,Role Player,3.43,3.33,13.36,,56,60,60,,,,,,,,59,59,59,,,,,,,,,,3.38,13.36,58.66666667,59,4
5383,14144,1697,3,1/19/2023,Division 3,Role Player,3.49,3.41,13.47,,46,49,48,,,,,,,,59,59,60,,,,,,,,,,3.45,13.47,47.66666667,59.33333333,4
5384,14145,1697,3,1/19/2023,Division 3,Role Player,4,3.96,15.61,,44,44,45,,,,,,,,54,62,65,,,,,,,,,,3.98,15.61,44.33333333,60.33333333,4
5387,14148,1697,3,1/19/2023,Division 3,Role Player,3.59,3.52,13.63,,52,50,53,,,,,,,,54,53,52,,,,,,,,,,3.555,13.63,51.66666667,53,4
5388,14149,1697,3,1/19/2023,Division 3,Impact Player,3.14,3.23,11.74,,53,55,54,,,,,,,,69,70,70,,,,,,,,,,3.185,11.74,54,69.66666667,4
5389,14151,1697,3,1/19/2023,Division 3,Role Player,3.6,3.67,13.84,,46,51,53,,,,,,,,54,59,59,,,,,,,,,,3.635,13.84,50,57.33333333,4
5392,14155,1697,3,1/19/2023,Division 3,Starter,3.19,3.19,11.91,,52,53,52,,,,,,,,61,63,63,,,,,,,,,,3.19,11.91,52.33333333,62.33333333,4
5393,14156,1697,3,1/19/2023,Division 3,Starter,3.71,3.41,13.16,,53,56,58,,,,,,,,55,55,60,,,,,,,,,,3.56,13.16,55.66666667,56.66666667,4
5395,14160,1697,3,1/19/2023,Division 3,Role Player,3.78,3.6,14.58,,55,52,52,,,,,,,,54,56,56,,,,,,,,,,3.69,14.58,53,55.33333333,4
5396,14161,1697,3,1/19/2023,Division 3,Impact Player,3.52,3.45,12.29,,56,58,55,,,,,,,,65,63,64,,,,,,,,,,3.485,12.29,56.33333333,64,4
5399,14164,1697,3,1/19/2023,Division 3,Impact Player,3.25,3.21,11.87,,51,50,51,,,,,,,,52,62,62,,,,,,,,,,3.23,11.87,50.66666667,58.66666667,4
5401,14166,1697,3,1/19/2023,Division 3,Starter,3.4,3.43,14.34,,43,45,43,,,,,,,,63,62,62,,,,,,,,,,3.415,14.34,43.66666667,62.33333333,4
5403,14168,1697,3,1/19/2023,Division 3,Role Player,3.4,3.34,12.68,,42,49,45,,,,,,,,55,67,67,,,,,,,,,,3.37,12.68,45.33333333,63,4
5404,13802,1698,3,11/29/2022,NAIA,Starter,3.47,3.06,12.77,,61,61,62,,,,,,,,66,64,68,,,,,,,,,,3.265,12.77,61.33333333,66,4
5405,13803,1698,3,11/29/2022,NAIA,Role Player,3.14,3.19,12.65,,57,56,59,,,,1.85,1.75,,,69,68,68,,,,,,,,,,3.165,12.65,57.33333333,68.33333333,5
5406,13804,1698,3,11/29/2022,NAIA,Starter,3.17,3.13,12.66,,67,67,67,,,,,,,,65,68,60,,,,,,,,,,3.15,12.66,67,64.33333333,4
5407,13805,1698,3,11/29/2022,NAIA,Role Player,3.34,3.24,12.69,,61,57,60,,,,,,,,61,62,69,,,,,,,,,,3.29,12.69,59.33333333,64,4
5408,13806,1698,3,11/29/2022,NAIA,Starter,2.95,2.97,11.82,,60,60,59,,,,,,,,70,71,66,,,,,,,,,,2.96,11.82,59.66666667,69,4
5409,13807,1698,3,11/29/2022,NAIA,Role Player,3.19,3.15,12.47,,53,56,57,,,,,,,,67,70,69,,,,,,,,,,3.17,12.47,55.33333333,68.66666667,4
5410,13808,1698,3,11/29/2022,NAIA,Starter,2.99,2.93,11.18,,61,67,66,,,,,,,,58,57,59,,,,,,,,,,2.96,11.18,64.66666667,58,4
5411,13809,1698,3,11/29/2022,NAIA,Starter,3.27,3.28,13.46,,60,61,62,,,,2,1.94,,,56,67,60,,,,,,,,,,3.275,13.46,61,61,5
5413,13811,1698,3,11/29/2022,NAIA,Impact Player,3.36,3.27,12.49,,55,58,58,,,,,,,,71,68,72,,,,,,,,,,3.315,12.49,57,70.33333333,4
5414,13812,1698,3,11/29/2022,NAIA,Role Player,2.97,2.94,12.23,,55,59,60,,,,,,,,65,58,64,,,,,,,,,,2.955,12.23,58,62.33333333,4
5416,2306,1698,3,11/29/2022,NAIA,Starter,3.98,2.98,11.65,,59,58,59,,,,,,,,60,71,69,63,54,67,61.4,13.6,76,2.34,0.16,20.9,3.48,11.65,58.66666667,66.66666667,4
5417,13815,1698,3,11/29/2022,NAIA,Role Player,3.15,3.15,12.77,,52,53,53,,,,,,,,57,56,64,,,,,,,,,,3.15,12.77,52.66666667,59,4
5418,13816,1698,3,11/29/2022,NAIA,Role Player,3.27,3.21,12.57,,52,53,56,,,,,,,,54,68,70,,,,,,,,,,3.24,12.57,53.66666667,64,4
5419,13817,1698,3,11/29/2022,NAIA,Starter,3.17,3.03,12.35,,55,56,56,,,,,,,,63,67,67,,,,,,,,,,3.1,12.35,55.66666667,65.66666667,4
5424,13822,1698,3,11/29/2022,NAIA,Starter,3.27,3.29,13.33,,53,53,53,,,,,,,,59,57,58,,,,,,,,,,3.28,13.33,53,58,4
5425,13823,1698,3,11/29/2022,NAIA,Role Player,2.81,2.78,11.18,,65,61,62,,,,,,,,70,72,71,,,,,,,,,,2.795,11.18,62.66666667,71,4
5426,13824,1698,3,11/29/2022,NAIA,Role Player,3.04,2.96,12.05,,60,59,61,,,,,,,,69,67,68,,,,,,,,,,3,12.05,60,68,4
5428,13826,1698,3,11/29/2022,NAIA,Role Player,3.2,3.21,12.26,,48,56,57,,,,1.97,1.9,,,62,67,68,,,,,,,,,,3.205,12.26,53.66666667,65.66666667,5
5429,13827,1698,3,11/29/2022,NAIA,Role Player,3.03,3,12.08,,63,62,59,,,,,,,,69,68,70,,,,,,,,,,3.015,12.08,61.33333333,69,4
5430,13828,1698,3,11/29/2022,NAIA,Role Player,3.18,3.13,12.72,,50,51,50,,,,,,,,61,58,53,,,,,,,,,,3.155,12.72,50.33333333,57.33333333,4
5432,14196,1699,3,1/24/2023,Division 2,Starter,3.35,,13.12,,54,52,53,,,,,,,,59,60,57,,,,,,,,,,3.35,13.12,53,58.66666667,4
5435,14199,1699,3,1/24/2023,Division 2,Impact Player,3.07,,11.99,,67,67,70,,,,,,,,63,64,61,,,,,,,,,,3.07,11.99,68,62.66666667,4
5437,14201,1699,3,1/24/2023,Division 2,Role Player,3.63,,14.3,,52,53,54,,,,,,,,53,56,59,,,,,,,,,,3.63,14.3,53,56,4
5438,14202,1699,3,1/24/2023,Division 2,Impact Player,2.93,,11.6,,56,57,58,,,,,,,,60,65,66,,,,,,,,,,2.93,11.6,57,63.66666667,4
5439,14203,1699,3,1/24/2023,Division 2,Impact Player,3.28,,13.07,,56,58,57,,,,,,,,58,60,60,,,,,,,,,,3.28,13.07,57,59.33333333,4
5441,14208,1699,3,1/24/2023,Division 2,Starter,3.47,,12.76,,51,51,52,,,,,,,,58,55,54,,,,,,,,,,3.47,12.76,51.33333333,55.66666667,4
5442,14209,1699,3,1/24/2023,Division 2,Impact Player,3.08,,12.2,,50,54,52,,,,,,,,63,63,64,,,,,,,,,,3.08,12.2,52,63.33333333,4
5443,14210,1699,3,1/24/2023,Division 2,Role Player,3.55,,13.78,,56,59,58,,,,,,,,67,72,68,,,,,,,,,,3.55,13.78,57.66666667,69,4
5444,14211,1699,3,1/24/2023,Division 2,Role Player,3.27,,12.34,,55,53,54,,,,,,,,56,58,55,,,,,,,,,,3.27,12.34,54,56.33333333,4
5445,14212,1699,3,1/24/2023,Division 2,Impact Player,3.32,,12.55,,51,58,55,,,,1.78,1.75,1.72,1.81,62,59,62,,,,,,,,,,3.32,12.55,54.66666667,61,5
5446,14213,1699,3,1/24/2023,Division 2,Role Player,3.15,,12.84,,59,57,58,,,,,,,,64,62,64,,,,,,,,,,3.15,12.84,58,63.33333333,4
5447,1004,1699,3,1/24/2023,Division 2,Starter,3.18,,11.74,,52,53,54,,,,,,,,58,59,63,48,69,50,42,8,60,0.89,0.17,12.9,3.18,11.74,53,60,4
5448,630,1699,3,1/24/2023,Division 2,Role Player,3.33,,12.67,,57,54,56,,,,1.97,1.93,1.94,1.94,60,58,58,60,47,66,55.3,13.3,73,1.77,0.17,16.5,3.33,12.67,55.66666667,58.66666667,5
5449,630,1699,3,1/24/2023,Division 2,Role Player,3.33,,12.67,,57,54,56,,,,1.97,1.93,1.94,1.94,60,58,58,60,57,74,51.6,16.1,73,1.55,0.16,16.4,3.33,12.67,55.66666667,58.66666667,5
5450,1262,1699,3,1/24/2023,Division 2,Role Player,3.32,,13.24,,52,51,51,,,,,,,,65,65,63,67,59,76,57,16.7,80,2.13,0.15,18.4,3.32,13.24,51.33333333,64.33333333,4
5712,13681,1735,3,11/16/2022,NAIA,Impact Player,3.16,3.08,12.09,,58,57,58,,,,1.64,1.69,1.73,,69,71,71,,,,,,,,,,3.12,12.09,57.66666667,70.33333333,5
5713,13682,1735,3,11/16/2022,NAIA,Starter,3.39,3.28,12.81,,54,52,54,,,,,,,,69,68,66,,,,,,,,,,3.335,12.81,53.33333333,67.66666667,4
5714,13683,1735,3,11/16/2022,NAIA,Starter,3.77,3.72,15.52,,44,48,48,,,,,,,,65,64,66,,,,,,,,,,3.745,15.52,46.66666667,65,4
5715,13684,1735,3,11/16/2022,NAIA,Starter,3.33,3.28,12.53,,55,50,56,,,,,,,,68,68,71,,,,,,,,,,3.305,12.53,53.66666667,69,4
5716,13685,1735,3,11/16/2022,NAIA,Role Player,3.2,3.14,12.63,,51,49,54,,,,,,,,69,68,67,,,,,,,,,,3.17,12.63,51.33333333,68,4
5718,13687,1735,3,11/16/2022,NAIA,Impact Player,3.45,3.58,14.13,,49,50,51,,,,,,,,63,64,64,,,,,,,,,,3.515,14.13,50,63.66666667,4
5719,13688,1735,3,11/16/2022,NAIA,Impact Player,3.03,2.98,11.6,,54,52,56,,,,,,,,71,75,74,,,,,,,,,,3.005,11.6,54,73.33333333,4
5720,13689,1735,3,11/16/2022,NAIA,Starter,3.1,3.06,12.52,,57,55,55,,,,,,,,67,71,74,,,,,,,,,,3.08,12.52,55.66666667,70.66666667,4
5721,13690,1735,3,11/16/2022,NAIA,Starter,3.29,3.25,12.73,,57,54,54,,,,,,,,70,70,69,,,,,,,,,,3.27,12.73,55,69.66666667,4
5722,13691,1735,3,11/16/2022,NAIA,Role Player,3.49,3.45,13.46,,50,52,52,,,,1.92,2.16,2.21,,69,71,71,,,,,,,,,,3.47,13.46,51.33333333,70.33333333,5
5723,13692,1735,3,11/16/2022,NAIA,Impact Player,3.57,3.57,13.55,,47,51,55,,,,,,,,71,74,74,,,,,,,,,,3.57,13.55,51,73,4
