,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
4677,12007,1635,4,10/14/2022,Division 2,Impact Player,3.5,3.4,13,,50,52,,,,,1.78,1.71,,,64,64,,,,,,,,,,,3.45,13,51,64,5
4678,12008,1635,4,10/14/2022,Division 2,Starter,3.4,3.6,14.7,,49,51,,,,,,,,,61,68,,,,,,,,,,,3.5,14.7,50,64.5,4
4679,12009,1635,4,10/14/2022,Division 2,Role Player,3.2,3.2,12.5,,54,54,,,,,,,,,55,48,,,,,,,,,,,3.2,12.5,54,51.5,4
4680,12010,1635,4,10/14/2022,Division 2,Role Player,3.2,3.2,13,,53,52,,,,,,,,,60,61,,,,,,,,,,,3.2,13,52.5,60.5,4
4681,12011,1635,4,10/14/2022,Division 2,Starter,3.4,3.3,13.4,,53,54,,,,,,,,,69,59,,,,,,,,,,,3.35,13.4,53.5,64,4
4682,12012,1635,4,10/14/2022,Division 2,Starter,3.1,3,12.5,,60,61,,,,,,,,,66,68,,,,,,,,,,,3.05,12.5,60.5,67,4
4683,12013,1635,4,10/14/2022,Division 2,Impact Player,3.2,3.5,13.2,,63,66,,,,,1.87,1.88,,,69,64,,,,,,,,,,,3.35,13.2,64.5,66.5,5
4684,12014,1635,4,10/14/2022,Division 2,Impact Player,3,2.9,12.1,,55,53,,,,,,,,,60,63,,,,,,,,,,,2.95,12.1,54,61.5,4
4705,11496,1639,4,10/3/2022,JUCO 2,Impact Player,3.48,3.46,13.84,,55,58,,,,,,,,,72,73,71,,,,,,,,,,3.47,13.84,56.5,72,4
4706,11497,1639,4,10/3/2022,JUCO 2,Impact Player,3.17,3.18,12.24,,60,62,,,,,,,,,71,67,67,,,,,,,,,,3.175,12.24,61,68.33333333,4
4707,11498,1639,4,10/3/2022,JUCO 2,Role Player,3.75,3.73,15.26,,51,53,,,,,2.09,2.03,,,59,60,57,,,,,,,,,,3.74,15.26,52,58.66666667,5
4708,11499,1639,4,10/3/2022,JUCO 2,Role Player,3.64,3.5,14.59,,48,50,,,,,2.28,2.16,,,59,62,52,,,,,,,,,,3.57,14.59,49,57.66666667,5
4709,11500,1639,4,10/3/2022,JUCO 2,Starter,3.72,3.62,14.9,,55,51,,,,,,,,,68,68,68,,,,,,,,,,3.67,14.9,53,68,4
4710,11501,1639,4,10/3/2022,JUCO 2,Starter,3.29,3.35,13.45,,52,50,,,,,2.12,2.06,,,64,65,64,,,,,,,,,,3.32,13.45,51,64.33333333,5
4711,11502,1639,4,10/3/2022,JUCO 2,Role Player,3.55,3.49,14.04,,52,53,,,,,,,,,64,66,62,,,,,,,,,,3.52,14.04,52.5,64,4
4712,11503,1639,4,10/3/2022,JUCO 2,Role Player,3.26,3.25,13.27,,49,46,,,,,,,,,60,64,60,,,,,,,,,,3.255,13.27,47.5,61.33333333,4
4713,11504,1639,4,10/3/2022,JUCO 2,Impact Player,3.05,3.02,12.06,,61,63,,,,,,,,,73,72,59,,,,,,,,,,3.035,12.06,62,68,4
4714,11505,1639,4,10/3/2022,JUCO 2,Role Player,3.25,3.3,13.58,,55,56,,,,,1.97,2.03,,,58,62,58,,,,,,,,,,3.275,13.58,55.5,59.33333333,5
4715,11506,1639,4,10/3/2022,JUCO 2,Impact Player,3.21,3.1,12.76,,52,52,,,,,,,,,58,60,51,,,,,,,,,,3.155,12.76,52,56.33333333,4
4716,11507,1639,4,10/3/2022,JUCO 2,Starter,3.2,3.23,12.96,,56,54,,,,,,,,,55,60,50,,,,,,,,,,3.215,12.96,55,55,4
4717,11508,1639,4,10/3/2022,JUCO 2,Role Player,3.43,3.5,13.71,,55,50,,,,,,,,,68,59,51,,,,,,,,,,3.465,13.71,52.5,59.33333333,4
4718,11509,1639,4,10/3/2022,JUCO 2,Role Player,3.37,3.37,13.74,,53,54,,,,,,,,,59,65,59,,,,,,,,,,3.37,13.74,53.5,61,4
4719,11510,1639,4,10/3/2022,JUCO 2,Impact Player,3.38,3.37,13.25,,58,58,,,,,2.12,1.96,,,54,56,53,,,,,,,,,,3.375,13.25,58,54.33333333,5
4720,11511,1639,4,10/3/2022,JUCO 2,Starter,3.5,3.44,13.97,,47,49,,,,,,,,,57,66,57,,,,,,,,,,3.47,13.97,48,60,4
4882,11282,1660,4,9/26/2022,JUCO 2,Starter,3.28,,12.94,,55,52,,,,,,,,,64,62,,,,,,,,,,,3.28,12.94,53.5,63,4
4883,11283,1660,4,9/26/2022,JUCO 2,Starter,3.77,,15.12,,51,52,,,,,,,,,62,63,,,,,,,,,,,3.77,15.12,51.5,62.5,4
4884,11284,1660,4,9/26/2022,JUCO 2,Starter,3.68,,14,,50,51,,,,,,,,,71,70,,,,,,,,,,,3.68,14,50.5,70.5,4
4885,11285,1660,4,9/26/2022,JUCO 2,Starter,3.53,,14.95,,45,48,,,,,,,,,62,60,,,,,,,,,,,3.53,14.95,46.5,61,4
4886,11286,1660,4,9/26/2022,JUCO 2,Starter,3.33,,13.99,,45,48,,,,,,,,,53,50,,,,,,,,,,,3.33,13.99,46.5,51.5,4
4887,11287,1660,4,9/26/2022,JUCO 2,Starter,3.77,,15.21,,49,48,,,,,2.3,2.37,,,57,57,,,,,,,,,,,3.77,15.21,48.5,57,5
4888,11288,1660,4,9/26/2022,JUCO 2,Starter,3.25,,13.5,,53,53,,,,,2.28,2.35,,,59,57,,,,,,,,,,,3.25,13.5,53,58,5
4889,11289,1660,4,9/26/2022,JUCO 2,Starter,4.04,,15.29,,49,47,,,,,,,,,67,66,,,,,,,,,,,4.04,15.29,48,66.5,4
4890,11290,1660,4,9/26/2022,JUCO 2,Starter,3.34,,14.46,,54,54,,,,,,,,,60,60,,,,,,,,,,,3.34,14.46,54,60,4
4891,11291,1660,4,9/26/2022,JUCO 2,Starter,3.24,,12.87,,59,54,,,,,,,,,73,72,,,,,,,,,,,3.24,12.87,56.5,72.5,4
4892,11292,1660,4,9/26/2022,JUCO 2,Starter,3.41,,13.9,,48,43,,,,,,,,,55,54,,,,,,,,,,,3.41,13.9,45.5,54.5,4
4893,11294,1660,4,9/26/2022,JUCO 2,Starter,3.79,,15.07,,41,41,,,,,,,,,62,61,,,,,,,,,,,3.79,15.07,41,61.5,4
4894,11295,1660,4,9/26/2022,JUCO 2,Starter,3.15,,13.13,,49,43,,,,,2.63,2.37,,,57,56,,,,,,,,,,,3.15,13.13,46,56.5,5
4895,13705,1660,4,9/26/2022,JUCO 2,Starter,2.94,,12.19,,58,61,,,,,,,,,67,65,,,,,,,,,,,2.94,12.19,59.5,66,4
4973,11554,1665,4,10/4/2022,JUCO 1,Starter,3.4,3.18,13.33,,53,52,53,,,,,,,,56,55,56,,,,,,,,,,3.29,13.33,52.66666667,55.66666667,4
4975,11555,1665,4,10/4/2022,JUCO 1,Starter,3.09,3.16,12.99,,60,56,57,,,,,,,,67,61,63,,,,,,,,,,3.125,12.99,57.66666667,63.66666667,4
4977,11556,1665,4,10/4/2022,JUCO 1,Role Player,2.98,3.01,12.31,,54,55,54,,,,,,,,55,46,56,,,,,,,,,,2.995,12.31,54.33333333,52.33333333,4
4979,11557,1665,4,10/4/2022,JUCO 1,Impact Player,3.12,3.1,12.51,,61,62,60,,,,,,,,59,61,58,,,,,,,,,,3.11,12.51,61,59.33333333,4
4981,11558,1665,4,10/4/2022,JUCO 1,Starter,3.06,3.23,12.56,,55,57,58,,,,,,,,55,55,51,,,,,,,,,,3.145,12.56,56.66666667,53.66666667,4
4985,11560,1665,4,10/4/2022,JUCO 1,Starter,3.49,3.46,14.49,,51,47,47,,,,2.29,2.21,,,64,64,64,,,,,,,,,,3.475,14.49,48.33333333,64,5
4987,11561,1665,4,10/4/2022,JUCO 1,Starter,3.57,3.52,13.79,,48,46,50,,,,,,,,65,61,55,,,,,,,,,,3.545,13.79,48,60.33333333,4
4991,11564,1665,4,10/4/2022,JUCO 1,Role Player,3.09,3.41,13.8,,50,54,55,,,,,,,,50,50,45,,,,,,,,,,3.25,13.8,53,48.33333333,4
4993,11565,1665,4,10/4/2022,JUCO 1,Starter,3.34,3.12,12.5,,53,50,51,,,,,,,,55,51,52,,,,,,,,,,3.23,12.5,51.33333333,52.66666667,4
4997,11567,1665,4,10/4/2022,JUCO 1,Role Player,3.21,3.19,13.29,,49,50,47,,,,2.11,2.16,,,50,52,51,,,,,,,,,,3.2,13.29,48.66666667,51,5
4999,11568,1665,4,10/4/2022,JUCO 1,Role Player,3.33,3.25,12.75,,51,51,49,,,,,,,,42,41,40,,,,,,,,,,3.29,12.75,50.33333333,41,4
5001,11569,1665,4,10/4/2022,JUCO 1,Starter,3.11,3.31,12.88,,54,56,54,,,,,,,,57,58,58,,,,,,,,,,3.21,12.88,54.66666667,57.66666667,4
5093,13306,1672,4,11/9/2022,Power 5,Starter,2.76,,11.63,,62,63,,,,,,,,,66,67,,,,,,,,,,,2.76,11.63,62.5,66.5,4
5095,13308,1672,4,11/9/2022,Power 5,Impact Player,2.83,,11.65,,59,60,,,,,,,,,73,74,,,,,,,,,,,2.83,11.65,59.5,73.5,4
5096,13309,1672,4,11/9/2022,Power 5,Role Player,3.15,,13.19,,60,61,,,,,,,,,74,74,,,,,,,,,,,3.15,13.19,60.5,74,4
5098,13311,1672,4,11/9/2022,Power 5,Starter,2.82,,11.46,,65,66,,,,,,,,,73,71,,,,,,,,,,,2.82,11.46,65.5,72,4
5099,13312,1672,4,11/9/2022,Power 5,Starter,2.77,,11.09,,58,59,,,,,,,,,69,71,,,,,,,,,,,2.77,11.09,58.5,70,4
5100,13313,1672,4,11/9/2022,Power 5,Impact Player,2.66,,11.07,,62,62,,,,,,,,,78,68,,,,,,,,,,,2.66,11.07,62,73,4
5101,13314,1672,4,11/9/2022,Power 5,Role Player,3.06,,12.53,,65,68,,,,,,,,,69,67,,,,,,,,,,,3.06,12.53,66.5,68,4
5102,13315,1672,4,11/9/2022,Power 5,Role Player,3.05,,13,,57,55,,,,,,,,,79,79,,,,,,,,,,,3.05,13,56,79,4
5103,13316,1672,4,11/9/2022,Power 5,Starter,2.93,,12.14,,61,63,,,,,,,,,72,71,,,,,,,,,,,2.93,12.14,62,71.5,4
5104,13317,1672,4,11/9/2022,Power 5,Role Player,2.98,,12.66,,54,56,,,,,,,,,79,71,,,,,,,,,,,2.98,12.66,55,75,4
5105,13318,1672,4,11/9/2022,Power 5,Starter,2.87,,11.83,,61,61,,,,,,,,,68,69,,,,,,,,,,,2.87,11.83,61,68.5,4
5106,13319,1672,4,11/9/2022,Power 5,Impact Player,3.11,,13.29,,59,59,,,,,,,,,70,72,,,,,,,,,,,3.11,13.29,59,71,4
5109,13321,1672,4,11/9/2022,Power 5,Starter,3.02,,13.21,,60,65,,,,,,,,,69,71,,,,,,,,,,,3.02,13.21,62.5,70,4
5110,13322,1672,4,11/9/2022,Power 5,Role Player,3,,12.84,,71,73,,,,,,,,,74,76,,,,,,,,,,,3,12.84,72,75,4
5111,13323,1672,4,11/9/2022,Power 5,Starter,3.17,,13.22,,64,67,,,,,,,,,74,73,,,,,,,,,,,3.17,13.22,65.5,73.5,4
5114,13327,1672,4,11/9/2022,Power 5,Role Player,2.85,,12.17,,61,60,,,,,,,,,65,69,,,,,,,,,,,2.85,12.17,60.5,67,4
5532,12214,1722,4,12/5/2022,NAIA,Impact Player,3.19,3.18,12.63,,49,55,56,,,,,,,,68,68,72,,,,,,,,,,3.185,12.63,53.33333333,69.33333333,4
5533,12215,1722,4,12/5/2022,NAIA,Impact Player,3.4,3.31,13.08,,56,59,60,,,,1.92,1.91,1.9,,67,67,69,,,,,,,,,,3.355,13.08,58.33333333,67.66666667,5
5534,12217,1722,4,12/5/2022,NAIA,Impact Player,3.34,3.25,13.3,,53,51,49,,,,,,,,63,65,64,,,,,,,,,,3.295,13.3,51,64,4
5537,12222,1722,4,12/5/2022,NAIA,Starter,3.24,3.2,12.23,,59,57,60,,,,,,,,65,61,65,,,,,,,,,,3.22,12.23,58.66666667,63.66666667,4
5538,12224,1722,4,12/5/2022,NAIA,Starter,3.25,3.21,12.59,,52,50,52,,,,,,,,59,64,58,,,,,,,,,,3.23,12.59,51.33333333,60.33333333,4
5539,12225,1722,4,12/5/2022,NAIA,Starter,3.4,3.37,13.83,,52,52,47,,,,2.08,2.15,2.21,,65,66,67,,,,,,,,,,3.385,13.83,50.33333333,66,5
5540,12226,1722,4,12/5/2022,NAIA,Starter,3.17,2.99,11.75,,53,57,56,,,,,,,,56,57,62,,,,,,,,,,3.08,11.75,55.33333333,58.33333333,4
5542,12229,1722,4,12/5/2022,NAIA,Starter,3.26,3.26,12.89,,59,59,59,,,,1.96,1.93,2,,62,64,66,,,,,,,,,,3.26,12.89,59,64,5
5547,12234,1722,4,12/5/2022,NAIA,Starter,3.43,3.41,13.27,,48,48,48,,,,,,,,59,55,59,,,,,,,,,,3.42,13.27,48,57.66666667,4
5548,12235,1722,4,12/5/2022,NAIA,Role Player,3.45,3.51,13.29,,47,48,48,,,,,,,,60,62,63,,,,,,,,,,3.48,13.29,47.66666667,61.66666667,4
5549,12236,1722,4,12/5/2022,NAIA,Role Player,3.28,3.22,12.5,,46,48,48,,,,,,,,61,61,61,,,,,,,,,,3.25,12.5,47.33333333,61,4
5552,12242,1722,4,12/5/2022,NAIA,Starter,3.28,3.3,13.4,,54,57,55,,,,,,,,66,66,65,,,,,,,,,,3.29,13.4,55.33333333,65.66666667,4
5553,12246,1722,4,12/5/2022,NAIA,Role Player,3.41,3.42,13.26,,52,47,53,,,,,,,,63,64,62,,,,,,,,,,3.415,13.26,50.66666667,63,4
5555,12248,1722,4,12/5/2022,NAIA,Role Player,3.23,3.2,12.57,,54,53,56,,,,,,,,70,66,73,,,,,,,,,,3.215,12.57,54.33333333,69.66666667,4
5556,12249,1722,4,12/5/2022,NAIA,Role Player,3.47,3.41,13.77,,51,52,51,,,,,,,,67,71,69,,,,,,,,,,3.44,13.77,51.33333333,69,4
5557,12250,1722,4,12/5/2022,NAIA,Starter,3.25,3.13,12.09,,60,62,61,,,,,,,,67,66,67,,,,,,,,,,3.19,12.09,61,66.66666667,4
5558,12251,1722,4,12/5/2022,NAIA,Impact Player,3.33,3.26,12.35,,55,55,55,,,,,,,,58,53,58,,,,,,,,,,3.295,12.35,55,56.33333333,4
5692,13706,1734,4,11/17/2022,JUCO 1,Starter,3.16,3.37,12.5,,59,55,57,,,,,,,,69,66,58,,,,,,,,,,3.265,12.5,57,64.33333333,4
5693,13707,1734,4,11/17/2022,JUCO 1,Impact Player,3.52,3.42,13.05,,56,56,57,,,,,,,,67,66,66,,,,,,,,,,3.47,13.05,56.33333333,66.33333333,4
5694,13708,1734,4,11/17/2022,JUCO 1,Role Player,3.19,3.16,12.21,,52,54,54,,,,,,,,59,59,65,,,,,,,,,,3.175,12.21,53.33333333,61,4
5695,13709,1734,4,11/17/2022,JUCO 1,Role Player,3.48,3.64,13.76,,46,50,50,,,,,,,,66,63,64,,,,,,,,,,3.56,13.76,48.66666667,64.33333333,4
5696,13710,1734,4,11/17/2022,JUCO 1,Role Player,3.47,3.4,13.32,,54,52,52,,,,,,,,63,64,64,,,,,,,,,,3.435,13.32,52.66666667,63.66666667,4
5697,13712,1734,4,11/17/2022,JUCO 1,Impact Player,3.34,3.38,13.41,,56,55,57,,,,1.79,1.87,2.1,,65,67,62,,,,,,,,,,3.36,13.41,56,64.66666667,5
5698,13713,1734,4,11/17/2022,JUCO 1,Starter,3.24,3.2,12.35,,50,54,54,,,,,,,,57,58,60,,,,,,,,,,3.22,12.35,52.66666667,58.33333333,4
5699,13715,1734,4,11/17/2022,JUCO 1,Starter,3.16,3.16,13.18,,58,58,57,,,,,,,,70,63,65,,,,,,,,,,3.16,13.18,57.66666667,66,4
5700,13716,1734,4,11/17/2022,JUCO 1,Starter,3.04,3.09,12.41,,56,56,58,,,,2.13,1.94,1.9,,67,72,74,,,,,,,,,,3.065,12.41,56.66666667,71,5
5701,13717,1734,4,11/17/2022,JUCO 1,Role Player,3.27,3.29,12.5,,52,54,57,,,,,,,,62,58,60,,,,,,,,,,3.28,12.5,54.33333333,60,4
5702,13718,1734,4,11/17/2022,JUCO 1,Impact Player,3.24,3.26,12.67,,61,62,61,,,,,,,,71,63,63,,,,,,,,,,3.25,12.67,61.33333333,65.66666667,4
5703,13719,1734,4,11/17/2022,JUCO 1,Role Player,3.19,3.22,11.8,,58,56,58,,,,,,,,62,66,58,,,,,,,,,,3.205,11.8,57.33333333,62,4
5704,13720,1734,4,11/17/2022,JUCO 1,Starter,3.44,3.41,12.9,,54,56,56,,,,,,,,63,64,63,,,,,,,,,,3.425,12.9,55.33333333,63.33333333,4
5705,13721,1734,4,11/17/2022,JUCO 1,Role Player,3.45,3.39,13.55,,58,52,52,,,,,,,,58,58,59,,,,,,,,,,3.42,13.55,54,58.33333333,4
5706,13722,1734,4,11/17/2022,JUCO 1,Impact Player,2.93,2.97,11.35,,59,60,62,,,,,,,,65,63,70,,,,,,,,,,2.95,11.35,60.33333333,66,4
5707,13723,1734,4,11/17/2022,JUCO 1,Starter,3.11,3.12,12.71,,62,63,62,,,,1.75,1.71,1.68,,57,66,68,,,,,,,,,,3.115,12.71,62.33333333,63.66666667,5
5708,13724,1734,4,11/17/2022,JUCO 1,Role Player,3.45,3.45,13.04,,50,51,50,,,,,,,,57,60,55,,,,,,,,,,3.45,13.04,50.33333333,57.33333333,4
5709,13725,1734,4,11/17/2022,JUCO 1,Impact Player,3.11,3.17,12.36,,58,57,58,,,,1.78,1.78,1.72,,68,66,66,,,,,,,,,,3.14,12.36,57.66666667,66.66666667,5
5710,13726,1734,4,11/17/2022,JUCO 1,Starter,3.21,3.25,13.03,,57,53,58,,,,,,,,62,72,76,,,,,,,,,,3.23,13.03,56,70,4
5711,13769,1734,4,11/17/2022,JUCO 1,Role Player,3.22,3.3,12.22,,50,53,55,,,,,,,,57,57,59,,,,,,,,,,3.26,12.22,52.66666667,57.66666667,4
